Цена за квадрат,Этаж,Общая,Метро,Цена,Этажность здания,Широта дома,Долгота дома,Широта метро,Долгота метро,До центра,До метро,Азимут
383287.0,2,67.12,Технопарк,25726201.0,23,55.6763014,37.6875277,55.69391299999999,37.664347,9.56681077577218,2.4434934534161714,137.354
672878.0,3,96.6,Полянка,65000000.0,9,55.739688,37.618638,55.7368257,37.61854350000001,1.5556425446614297,0.31873535151533744,77.739
263819.0,4,39.8,Курьяново,10500000.0,21,55.6453649,37.7041482,55.6499776,37.7015174,13.134421767151533,0.5396062787075607,134.098
446000.0,11,61.72,Алексеевская,27527120.0,34,55.809833,37.625682,55.8077942,37.6387375,6.268214982458986,0.8494761022661195,264.056
301000.0,4,98.82,Алексеевская,29744820.0,24,55.8101974,37.6285618,55.8077942,37.6387375,6.319679064551374,0.6918522359060141,260.482
746924.0,9,113.8,Серпуховская,85000000.0,17,55.7219586,37.61864449999999,55.72719799999999,37.625253,3.5254920908847964,0.7160418941673573,84.55
428571.0,13,119.0,Минская,51000000.0,33,55.72298559999999,37.5276279,55.724791,37.496755,6.784972406812221,1.950342144721052,14.551
467869.0,8,177.4,Таганская,83000000.0,9,55.74485079999999,37.6532625,55.741414,37.651393,2.2459846187962653,0.4002530731217419,167.872
526065.0,17,147.7,Новаторская,77699745.0,17,55.6620164,37.5119955,55.66020409999999,37.52212,12.285769063077607,0.6683949517073219,33.625
909091.0,7,187.0,Спортивная,170000000.0,10,55.7232855,37.5713031,55.723389,37.56427,4.598314817162497,0.44209440147900525,25.768
186881.0,19,87.5,Бабушкинская,16352056.0,21,55.8813881,37.6823609,55.8682135,37.6633507,14.738550840978347,1.888807978133635,238.817
181000.0,7,84.4,Перерва,15276400.0,25,55.6744523,37.7392853,55.6612311,37.7527447,11.527605917740088,1.6982635190341167,152.067
502857.0,18,175.0,Минская,88000000.0,53,55.72298559999999,37.5276279,55.724791,37.496755,6.784972406812221,1.950342144721052,14.551
516667.0,30,300.0,Минская,155000000.0,33,55.72298559999999,37.5276279,55.724791,37.496755,6.784972406812221,1.950342144721052,14.551
1060748.0,5,107.0,Спортивная,113500000.0,12,55.7268328,37.5710937,55.723389,37.56427,4.326244473388918,0.5751982095942427,22.999
554300.0,6,86.2,Технопарк,47780660.0,6,55.690228,37.65667,55.69391299999999,37.664347,7.402007563155296,0.6335705688178764,125.365
512821.0,18,175.5,Минская,90000000.0,53,55.72298559999999,37.5276279,55.724791,37.496755,6.784972406812221,1.950342144721052,14.551
1179107.0,8,115.0,Фрунзенская,135597333.0,12,55.7232855,37.5713031,55.726909,37.57857,4.598314817162497,0.6093047763187205,25.768
302300.0,4,80.62,Аминьевская,24371426.0,21,55.6937377,37.4619721,55.697309,37.464733,12.01288768439389,0.43386523076415534,16.596
256500.0,4,114.0,Сколково,29241000.0,13,55.702975,37.4004999,55.6934239,37.3432388,14.958258866191581,3.7542200277281683,10.304
262195.0,4,40.3,Прокшино,10566463.0,12,55.5905029,37.4465118,55.586268,37.433697,21.220022823862553,0.9355274374999052,36.491
255000.0,3,96.96,Строгино,24724800.0,10,55.810109,37.380306,55.803717,37.403076,16.362191961941242,1.5952976341179195,349.467
459588.0,30,189.3,Минская,87000000.0,33,55.72298559999999,37.5276279,55.724791,37.496755,6.784972406812221,1.950342144721052,14.551
324085.0,3,82.8,Коломенская,26834238.0,19,55.6817641,37.6965628,55.678261,37.663856,9.300107646430732,2.094136655744987,143.003
923952.0,20,140.7,Кутузовская,130000000.0,34,55.72298559999999,37.5276279,55.74092719999999,37.537459,6.784972406812221,2.090866414339673,14.551
1009804.0,4,153.0,Спортивная,154500000.0,12,55.7268328,37.5710937,55.723389,37.56427,4.326244473388918,0.5751982095942427,22.999
351200.0,25,89.1,Воронцовская,31291920.0,34,55.656082,37.523455,55.658941,37.539119,12.46993524705293,1.0360544712651256,38.352
999422.0,3,173.1,Спортивная,173000000.0,14,55.726551,37.5690949,55.723389,37.56427,4.439341957808332,0.4645977934435978,22.412
732394.0,2,177.5,Фрунзенская,130000000.0,5,55.72645139999999,37.5753642,55.726909,37.57857,4.166605488707624,0.20777135271935326,25.209
443500.0,2,26.0,Воронцовская,11531000.0,34,55.6651294,37.540724,55.658941,37.539119,11.067752222698616,0.6963550042985102,41.094
478723.0,6,47.0,Октябрьское поле,22500000.0,20,55.78970469999999,37.4576798,55.793556,37.49341,11.01207083632276,2.281935060169166,350.069
298567.0,8,42.8,Стрешнево,12778668.0,22,55.80811449999999,37.489229,55.813728,37.48699,10.258565378898687,0.6405690591342722,341.861
860000.0,8,156.05,Фрунзенская,134203000.0,11,55.7253762,37.5751174,55.726909,37.57857,4.264724489442248,0.27601807169403125,25.956
520313.0,4,192.0,Пушкинская,99900000.0,6,55.7706803,37.6045091,55.76562,37.605626,2.166614116979936,0.5677463470238419,320.682
1378000.0,7,299.03,Октябрьская,412063340.0,7,55.7324645,37.6195299,55.730778,37.611406,2.3544979282357414,0.5438242021291381,84.869
335433.0,3,40.6,Окская,13618580.0,13,55.7183304,37.7795691,55.715363,37.7756158,10.704969473393595,0.41337931315416526,170.008
308955.0,3,67.0,Войковская,20700000.0,9,55.8319736,37.5317186,55.81886,37.498692,10.370008380928692,2.533028962366668,325.205
455882.0,2,204.0,Боровицкая,93000000.0,11,55.7439422,37.6130456,55.750956,37.606659,1.185949232730315,0.8778719728198123,43.753
705980.0,3,120.4,Чеховская,85000000.0,4,55.766723,37.615008,55.764722,37.6087173,1.5097541592602153,0.4533788004820791,300.084
313830.0,4,37.6,Проспект Вернадского,11800000.0,9,55.669826,37.4997016,55.677108,37.505945,12.047632534444666,0.9008998169901875,28.667
880000.0,7,250.0,Смоленская,220000000.0,11,55.750784,37.5864287,55.74726099999999,37.581945,2.1951523851148207,0.48283490508994437,3.682
1078641.0,3,92.7,Арбатская,99990000.0,7,55.753549,37.5989357,55.75182599999999,37.600904,1.387355549479508,0.22819956860253937,0.094
223526.0,11,86.9,Прокшино,19424452.0,16,55.5808021,37.466857,55.586268,37.433697,21.545926062166632,2.177884006226437,41.573
463000.0,5,36.2,Технопарк,16760600.0,15,55.690228,37.65667,55.69391299999999,37.664347,7.402007563155296,0.6335705688178764,125.365
1493849.0,11,227.6,Спортивная,340000000.0,11,55.7267157,37.5682864,55.723389,37.56427,4.464473141485312,0.44819116605111775,21.98
1100000.0,3,366.2,Новослободская,402820000.0,3,55.7757313,37.6032827,55.77959329999999,37.60132,2.704707982193943,0.44727718627285606,315.352
1597409.0,3,213.4,Парк Культуры,340887150.0,6,55.7370244,37.6007527,55.735519,37.594238,2.241788646959654,0.44222654912432297,32.911
385110.0,17,108.8,Октябрьская,41900000.0,22,55.7214158,37.615044,55.730778,37.611406,3.602420951606251,1.0671279294685139,76.772
279832.0,2,35.7,Калитники,9990000.0,10,55.7349396,37.7036202,55.7339392,37.7020516,5.5873493803429115,0.1487139699403137,169.856
336719.0,9,38.4,Озерная,12930000.0,14,55.6811045,37.4498542,55.670489,37.44873400000001,13.448913485971831,1.1839858865260482,18.541
345400.0,28,66.7,Воронцовская,23038180.0,34,55.656082,37.523455,55.658941,37.539119,12.46993524705293,1.0360544712651256,38.352
909032.0,4,198.8,Новослободская,180715641.0,10,55.7755348,37.6010359,55.77959329999999,37.60132,2.746312362050515,0.4522159146626971,319.009
765864.0,3,228.5,Кропоткинская,175000000.0,5,55.742378,37.6016611,55.744263,37.6004452,1.7433561473072963,0.22333230171787377,24.639
194268.0,9,62.8,Рассказовка,12200000.0,12,55.6122106,37.30601559999999,55.634007,37.33505299999999,25.30669924651425,3.0389593036535896,19.565
346842.0,4,190.0,Ломоносовский проспект,65900000.0,33,55.72298559999999,37.5276279,55.7068942,37.5132761,6.784972406812221,2.0058292077048416,14.551
1449141.0,6,215.3,Фрунзенская,312000000.0,7,55.7300741,37.5742814,55.726909,37.57857,3.934389147648465,0.4436033704177131,21.727
187539.0,1,62.1,Рассказовка,11646164.0,12,55.6362484,37.3271126,55.634007,37.33505299999999,22.6339752308204,0.5588868497427971,17.545
934395.0,12,227.0,Охотный ряд,212107560.0,14,55.7588637,37.6094383,55.757689,37.61648,0.934807160026831,0.46102994830264127,340.202
376500.0,19,109.9,Мичуринский проспект,41377350.0,33,55.71359690000001,37.5042515,55.689425,37.483,8.582071068124817,3.0046457052266455,15.178
655335.0,40,206.0,Парк Победы,134999000.0,53,55.72298559999999,37.5276279,55.73588480000001,37.5174924,6.784972406812221,1.5710034559994064,14.551
247077.0,30,75.3,Марьино,18604898.0,32,55.6444268,37.70527149999999,55.65004,37.743075,13.258389989452194,2.4607838163525226,134.235
275797.0,7,53.3,Волжская,14700000.0,9,55.695802,37.7387178,55.6902876,37.7553378,9.802417501180066,1.212155774679206,158.743
446686.0,17,69.4,Раменки,31000000.0,52,55.6964329,37.4876023,55.7060767,37.5138911,10.525921822620136,1.9709881000188254,18.742
463850.0,6,42.6,Багратионовская,19760000.0,41,55.7438993,37.5084528,55.7431254,37.4983262,7.15150826634301,0.6418147443009571,3.902
761538.0,4,130.0,Пушкинская,99000000.0,7,55.7618879,37.6008539,55.76562,37.605626,1.567547279609621,0.5122444133802418,341.968
490507.0,20,98.7,Новаторская,48413024.0,20,55.66214009999999,37.5116912,55.66020409999999,37.52212,12.285028093132606,0.6908489970224202,33.516
304936.0,12,68.3,Коломенская,20827128.0,19,55.6817641,37.6965628,55.678261,37.663856,9.300107646430732,2.094136655744987,143.003
355900.0,2,49.8,Технопарк,17723820.0,6,55.690228,37.65667,55.69391299999999,37.664347,7.402007563155296,0.6335705688178764,125.365
286800.0,6,66.1,Кунцевская,18957480.0,29,55.7279652,37.4712676,55.730632,37.446045,9.829894226948674,1.6122654823198959,7.719
698413.0,9,63.0,Выставочная,44000000.0,20,55.7546171,37.5465455,55.750223,37.541479,4.678204746484376,0.5835671317695602,359.377
1450000.0,7,141.8,Таганская,205610000.0,8,55.743672,37.64461,55.741414,37.651393,1.8474401570218122,0.4946655506107542,161.565
421176.0,2,42.5,Бауманская,17900000.0,9,55.7756249,37.672054,55.772977,37.680351,4.034087114610941,0.5983537090903448,198.881
525246.0,13,40.5,Раменки,21272463.0,15,55.700415,37.492365,55.7060767,37.5138911,10.020640432204905,1.4929471241937717,18.126
904810.0,9,150.7,Фрунзенская,136354860.0,13,55.7268328,37.5710937,55.726909,37.57857,4.326244473388918,0.46982807022772977,22.999
289224.0,5,89.32,Стахановская,25833488.0,15,55.723032,37.7695935,55.726994,37.753079,9.932810292264938,1.127556428072533,170.745
384615.0,22,130.0,Шаболовская,50000000.0,22,55.7214158,37.615044,55.71823190000001,37.6090757,3.602420951606251,0.516077311204072,76.772
197000.0,2,83.8,Депо,16508600.0,25,55.6744523,37.7392853,55.755826,37.6173,11.527605917740088,11.868546803150151,152.067
353975.0,9,47.8,Рижская,16920000.0,12,55.78786599999999,37.639622,55.79709829999999,37.6394154,3.9900665858090805,1.0279879789630348,235.601
247577.0,23,160.5,Бунинская аллея,39736186.0,23,55.4947607,37.5547115,55.52954,37.5195916,29.11858929531714,4.462719332645614,72.003
394089.0,2,40.6,Юго-Западная,16000000.0,12,55.6533371,37.4883777,55.663593,37.483172,13.933823391088934,1.1879280337915887,30.898
202050.0,1,91.27,Филатов Луг,18441104.0,8,55.5551875,37.3140624,55.601423,37.407559,29.348621974762725,7.827563069695954,27.098
334163.0,3,145.2,Шаболовская,48520395.0,29,55.7214158,37.615044,55.71823190000001,37.6090757,3.602420951606251,0.516077311204072,76.772
477540.0,14,62.9,Раменки,30037266.0,28,55.700415,37.492365,55.7060767,37.5138911,10.020640432204905,1.4929471241937717,18.126
996016.0,6,75.3,Китай-город,75000000.0,9,55.7496624,37.6465888,55.7541093,37.6347486,1.6634899302384474,0.8932387917394983,173.051
235000.0,20,121.1,Курьяново,28458500.0,24,55.6453649,37.7041482,55.6499776,37.7015174,13.134421767151533,0.5396062787075607,134.098
583258.0,4,132.0,Тургеневская,76990000.0,7,55.7694863,37.63981750000001,55.766431,37.63758500000001,2.1263293908557785,0.3679002243246084,213.824
422170.0,2,42.4,Бауманская,17900000.0,9,55.7756249,37.672054,55.772977,37.680351,4.034087114610941,0.5983537090903448,198.881
894737.0,2,95.0,Арбатская,85000000.0,7,55.75026099999999,37.598447,55.75182599999999,37.600904,1.4658683264360466,0.2327312412818284,6.669
656250.0,9,64.0,Деловой центр,42000000.0,9,55.7546171,37.5465455,55.748845,37.539744,4.678204746484376,0.7716198213688678,359.377
155900.0,3,87.7,Бунинская аллея,13672430.0,9,55.539049,37.4521481,55.52954,37.5195916,26.14630991992969,4.388068850697337,45.145
367231.0,7,76.1,ВДНХ,27946249.0,22,55.8302307,37.62250179999999,55.82106899999999,37.64146,8.532967465319556,1.5659702116634127,268.635
675806.0,9,62.0,Деловой центр,41900000.0,9,55.7546171,37.5465455,55.748845,37.539744,4.678204746484376,0.7716198213688678,359.377
478667.0,8,75.0,Шелепиха,35900000.0,24,55.7625577,37.5161842,55.7566971,37.525776,6.657695234962656,0.887901032516138,356.126
640476.0,40,210.0,Ломоносовский проспект,134500000.0,53,55.72298559999999,37.5276279,55.7068942,37.5132761,6.784972406812221,2.0058292077048416,14.551
320000.0,8,151.4,Строгино,48448000.0,10,55.810109,37.380306,55.803717,37.403076,16.362191961941242,1.5952976341179195,349.467
347368.0,4,190.0,Выставочная,66000000.0,33,55.72298559999999,37.5276279,55.750223,37.541479,6.784972406812221,3.1548818791185873,14.551
359844.0,6,56.3,Беломорская,20259217.0,35,55.85713519999999,37.4803764,55.8640574,37.4638078,14.514981176669693,1.2924243387321739,329.763
440171.0,23,117.0,Шелепиха,51500000.0,36,55.762108,37.5108044,55.7566971,37.525776,6.984886753666338,1.1164085858016706,356.499
554102.0,4,45.1,Октябрьское поле,24990000.0,18,55.78970469999999,37.4576798,55.793556,37.49341,11.01207083632276,2.281935060169166,350.069
900424.0,2,94.4,Арбатская,85000000.0,7,55.75026099999999,37.598447,55.75182599999999,37.600904,1.4658683264360466,0.2327312412818284,6.669
850286.0,4,87.5,Выставочная,74400000.0,20,55.7546492,37.54665749999999,55.750223,37.541479,4.671261054331287,0.5904102306464577,359.357
335000.0,5,44.0,Кунцевская,14740000.0,9,55.7279652,37.4712676,55.730632,37.446045,9.829894226948674,1.6122654823198959,7.719
908492.0,7,151.9,Спортивная,138000000.0,14,55.7268328,37.5710937,55.723389,37.56427,4.326244473388918,0.5751982095942427,22.999
510870.0,12,92.0,Динамо,47000000.0,15,55.7883316,37.5678188,55.789751,37.558177,5.109877522842013,0.6251557401347139,332.661
929381.0,8,342.2,Китай-город,318034178.0,9,55.7357562,37.6153661,55.7541093,37.6347486,2.0177352369059394,2.3784834945460274,68.148
399333.0,34,75.0,Фили,29950000.0,42,55.7438993,37.5084528,55.74613,37.514819,7.15150826634301,0.4706755944123609,3.902
526316.0,7,190.0,Минская,100000000.0,39,55.7163434,37.503447,55.724791,37.496755,8.471258600154172,1.0302656288240635,14.086
373066.0,2,109.9,Шелепиха,41000000.0,51,55.754896,37.525278,55.7566971,37.525776,6.013894398742217,0.20295276450399863,359.383
403877.0,6,123.8,Красносельская,50000000.0,7,55.7752359,37.6723182,55.7794012,37.6659153,4.021179537098201,0.6135984440550155,198.481
252000.0,9,39.5,Сколково,9954000.0,13,55.702975,37.4004999,55.6934239,37.3432388,14.958258866191581,3.7542200277281683,10.304
249927.0,1,43.3,Рассказовка,10821831.0,12,55.6362484,37.3271126,55.634007,37.33505299999999,22.6339752308204,0.5588868497427971,17.545
772727.0,7,66.0,Выставочная,51000000.0,20,55.7546171,37.5465455,55.750223,37.541479,4.678204746484376,0.5835671317695602,359.377
338215.0,1,22.7,Курская,7677473.0,4,55.7605912,37.6485598,55.758025,37.657869,1.8957737787355113,0.6505325788440245,191.381
348192.0,3,71.6,Мичуринский проспект,24930547.0,51,55.71359690000001,37.5042515,55.689425,37.483,8.582071068124817,3.0046457052266455,15.178
308252.0,11,61.38,Стахановская,18920508.0,15,55.723032,37.7695935,55.726994,37.753079,9.932810292264938,1.127556428072533,170.745
371753.0,13,92.4,Фили,34350000.0,28,55.7583585,37.5085037,55.74613,37.514819,7.084941363562932,1.418061850411901,358.08
574468.0,3,94.0,Выставочная,54000000.0,20,55.7546171,37.5465455,55.750223,37.541479,4.678204746484376,0.5835671317695602,359.377
184791.0,21,91.98,Рассказовка,16997076.0,23,55.6346342,37.3331516,55.634007,37.33505299999999,22.43089990945082,0.13862369625256876,18.12
260805.0,9,39.8,Прокшино,10380054.0,15,55.5879219,37.43219759999999,55.586268,37.433697,21.940999535297113,0.20699050056689564,34.78
545977.0,14,52.2,Динамо,28500000.0,15,55.7883316,37.5678188,55.789751,37.558177,5.109877522842013,0.6251557401347139,332.661
395757.0,6,44.3,ВДНХ,17532040.0,22,55.8151811,37.6381969,55.82106899999999,37.64146,6.94093081613544,0.6867213057655586,250.63
354731.0,24,93.0,Славянский бульвар,32990000.0,25,55.730254,37.4651544,55.7304105,37.4724634,10.129310163764474,0.45952949423532174,6.764
738636.0,10,88.0,Выставочная,65000000.0,19,55.7546171,37.5465455,55.750223,37.541479,4.678204746484376,0.5835671317695602,359.377
823628.0,3,88.0,Китай-город,72479264.0,9,55.7357562,37.6153661,55.7541093,37.6347486,2.0177352369059394,2.3784834945460274,68.148
245302.0,15,37.5,Улица Горчакова,9198842.0,15,55.5515195,37.4985136,55.5421542,37.5328515,23.783444419464026,2.4051926534586388,52.529
361428.0,2,46.0,Коломенская,16625688.0,19,55.6817641,37.6965628,55.678261,37.663856,9.300107646430732,2.094136655744987,143.003
535088.0,2,114.0,Тверская,61000000.0,7,55.7618904,37.6006915,55.765195,37.60584,1.5759613051005268,0.48971401989097285,342.098
437294.0,22,36.36,Аминьевская,15900000.0,27,55.7076552,37.4556683,55.697309,37.464733,11.579902187126644,1.2851808935734825,12.409
587500.0,9,104.0,Тестовская,61100000.0,20,55.7546171,37.5465455,55.7475464,37.5359871,4.678204746484376,1.0292222571864873,359.377
535088.0,2,114.0,Тверская,61000000.0,7,55.7618904,37.6006915,55.765195,37.60584,1.5759613051005268,0.48971401989097285,342.098
423360.0,19,68.5,Шаболовская,29000160.0,29,55.7214158,37.615044,55.71823190000001,37.6090757,3.602420951606251,0.516077311204072,76.772
578962.0,9,105.0,Деловой центр,60791000.0,21,55.7546171,37.5465455,55.748845,37.539744,4.678204746484376,0.7716198213688678,359.377
1261352.0,5,198.2,Новослободская,250000000.0,10,55.7755348,37.6010359,55.77959329999999,37.60132,2.746312362050515,0.4522159146626971,319.009
461039.0,11,77.0,Динамо,35500000.0,12,55.7907449,37.560129,55.789751,37.558177,5.631782927349581,0.16504319858634628,334.214
585714.0,9,105.0,Деловой центр,61500000.0,20,55.7546171,37.5465455,55.748845,37.539744,4.678204746484376,0.7716198213688678,359.377
700590.0,7,135.6,Тверская,95000000.0,8,55.7619595,37.6099394,55.765195,37.60584,1.1628413107173958,0.442704559047252,329.15
219788.0,2,43.1,Бунинская аллея,9472869.0,23,55.4947607,37.5547115,55.52954,37.5195916,29.11858929531714,4.462719332645614,72.003
1225772.0,3,92.7,Полянка,113629050.0,15,55.7383308,37.6134426,55.7368257,37.61854350000001,1.765027251917868,0.3615867434907287,57.882
571429.0,4,140.0,Арбатская,80000000.0,5,55.7498563,37.5935432,55.75182599999999,37.600904,1.7755024770829746,0.5115974593408017,6.149
470787.0,45,89.0,Деловой центр,41900000.0,85,55.7497139,37.53422,55.748845,37.539744,5.468159971654892,0.3601228004100676,2.028
552826.0,15,162.8,Кутузовская,90000000.0,53,55.72298559999999,37.5276279,55.74092719999999,37.537459,6.784972406812221,2.090866414339673,14.551
388350.0,7,206.0,Крылатское,80000000.0,7,55.75052549999999,37.4274138,55.756722,37.4081167,12.162336708275959,1.3942936771624872,0.719
867347.0,2,98.0,Арбатская,85000000.0,7,55.75026099999999,37.598447,55.75182599999999,37.600904,1.4658683264360466,0.2327312412818284,6.669
1192702.0,9,235.0,Новослободская,280284990.0,10,55.7755348,37.6010359,55.77959329999999,37.60132,2.746312362050515,0.4522159146626971,319.009
594059.0,9,101.0,Динамо,60000000.0,25,55.7883316,37.5678188,55.789751,37.558177,5.109877522842013,0.6251557401347139,332.661
194700.0,24,41.76,Пятницкое шоссе,8130672.0,27,55.8423595,37.3723497,55.8551225,37.3539634,18.464273451998455,1.8290965547590563,344.215
177750.0,3,54.98,Филатов Луг,9772695.0,9,55.5551875,37.3140624,55.601423,37.407559,29.348621974762725,7.827563069695954,27.098
228500.0,6,37.6,Бунинская аллея,8591600.0,14,55.5808021,37.466857,55.52954,37.5195916,21.545926062166632,6.606615856525698,41.573
531646.0,6,158.0,Кропоткинская,84000000.0,8,55.7434101,37.6014422,55.744263,37.6004452,1.673041743060245,0.11374584036701763,22.383
597087.0,9,103.0,Выставочная,61500000.0,20,55.7546171,37.5465455,55.750223,37.541479,4.678204746484376,0.5835671317695602,359.377
181000.0,1,56.9,Свиблово,10298900.0,26,55.8621569,37.6820214,55.8551031,37.6510593,12.677641843546711,2.091880600289218,234.674
336745.0,24,97.7,Славянский бульвар,32900000.0,25,55.730254,37.4651544,55.7304105,37.4724634,10.129310163764474,0.45952949423532174,6.764
375460.0,8,39.9,Беломорская,14980854.0,35,55.85713519999999,37.4803764,55.8640574,37.4638078,14.514981176669693,1.2924243387321739,329.763
655340.0,40,206.0,Минская,135000000.0,53,55.72298559999999,37.5276279,55.724791,37.496755,6.784972406812221,1.950342144721052,14.551
657143.0,21,70.0,Выставочная,46000000.0,85,55.7497139,37.53422,55.750223,37.541479,5.468159971654892,0.4593394250949634,2.028
697561.0,24,205.0,Кунцевская,143000000.0,24,55.7208202,37.4259748,55.730632,37.446045,12.784380219678631,1.6684472072356467,7.581
188000.0,13,56.31,Депо,10586280.0,25,55.6744523,37.7392853,55.755826,37.6173,11.527605917740088,11.868546803150151,152.067
242500.0,6,40.1,Сколково,9724250.0,13,55.702975,37.4004999,55.6934239,37.3432388,14.958258866191581,3.7542200277281683,10.304
879841.0,6,221.1,Минская,194532800.0,6,55.7245244,37.4967573,55.724791,37.496755,8.450356162133271,0.02968274652579658,10.497
200602.0,21,76.9,Бабушкинская,15426318.0,21,55.8813881,37.6823609,55.8682135,37.6633507,14.738550840978347,1.888807978133635,238.817
579710.0,4,138.0,Арбатская,80000000.0,5,55.7498563,37.5935432,55.75182599999999,37.600904,1.7755024770829746,0.5115974593408017,6.149
292388.0,16,37.7,Прокшино,11023015.0,16,55.5808021,37.466857,55.586268,37.433697,21.545926062166632,2.177884006226437,41.573
483660.0,24,45.9,Павелецкая,22200000.0,46,55.71912200000001,37.6348397,55.731953,37.637237,3.934919437853053,1.4364825148878906,116.818
535000.0,2,42.8,Белорусская,22898000.0,8,55.7795813,37.5812464,55.776805,37.58323499999999,3.8219063389005234,0.33334401854988915,332.647
739208.0,3,169.1,Раменки,125000000.0,6,55.7245244,37.4967573,55.7060767,37.5138911,8.450356162133271,2.319089455541861,10.497
532995.0,6,157.6,Кропоткинская,84000000.0,7,55.7434101,37.6014422,55.744263,37.6004452,1.673041743060245,0.11374584036701763,22.383
262347.0,22,38.2,Бунинская аллея,10021652.0,23,55.4947607,37.5547115,55.52954,37.5195916,29.11858929531714,4.462719332645614,72.003
337931.0,21,58.0,Крылатское,19600000.0,24,55.77020160000001,37.37642659999999,55.756722,37.4081167,15.466148877480359,2.491915026997969,356.922
548077.0,14,52.0,Динамо,28500000.0,15,55.7883316,37.5678188,55.789751,37.558177,5.109877522842013,0.6251557401347139,332.661
580952.0,9,105.0,Выставочная,61000000.0,20,55.7546171,37.5465455,55.750223,37.541479,4.678204746484376,0.5835671317695602,359.377
390000.0,13,46.8,Дубровка,18252000.0,16,55.7157359,37.67551470000001,55.7178531,37.6767665,5.429705267649108,0.24850427080117338,151.17
463535.0,1,80.9,Шелепиха,37500000.0,19,55.7612262,37.51293039999999,55.7566971,37.525776,6.839857984777032,0.9511277796008746,356.8
435177.0,3,110.3,Динамо,48000000.0,12,55.7907449,37.560129,55.789751,37.558177,5.631782927349581,0.16504319858634628,334.214
665845.0,14,31.5,Комсомольская,20974117.0,22,55.77676,37.64699,55.7755042,37.6562754,3.0507501418691416,0.5992264475179401,215.256
866279.0,4,86.0,Выставочная,74500000.0,20,55.7546492,37.54665749999999,55.750223,37.541479,4.671261054331287,0.5904102306464577,359.357
506182.0,3,217.0,Арбатская,109841415.0,4,55.755318,37.588627,55.75182599999999,37.600904,2.04359876095432,0.8633581781182184,357.588
1164111.0,5,176.1,Фрунзенская,205000000.0,7,55.72268589999999,37.570153,55.726909,37.57857,4.69640220330036,0.7076689617818318,25.695
278000.0,8,106.33,Строгино,29559740.0,10,55.810109,37.380306,55.803717,37.403076,16.362191961941242,1.5952976341179195,349.467
456250.0,15,80.0,Электрозаводская,36500000.0,16,55.779098,37.697371,55.7811743,37.7050092,5.569864982222022,0.5321090818790837,194.822
695122.0,8,82.0,Деловой центр,57000000.0,19,55.7546171,37.5465455,55.748845,37.539744,4.678204746484376,0.7716198213688678,359.377
661765.0,4,136.0,Ломоносовский проспект,90000000.0,21,55.6942607,37.5288083,55.7068942,37.5132761,8.787616449923918,1.7123476963891335,27.0
544959.0,4,110.1,Маяковская,60000000.0,6,55.7656163,37.5964375,55.7703912,37.5960546,2.0433322563595193,0.5321688822586318,338.836
379800.0,17,50.0,Пионерская,18990000.0,19,55.732734,37.467358,55.735998,37.467069,9.927099453398162,0.36385715235930527,6.137
846060.0,3,281.0,Полянка,237743000.0,8,55.733965,37.620888,55.7368257,37.61854350000001,2.185566965241272,0.3509047047540853,89.467
433498.0,7,101.5,Шелепиха,44000000.0,19,55.7612262,37.51293039999999,55.7566971,37.525776,6.839857984777032,0.9511277796008746,356.8
384187.0,4,89.8,Фили,34500000.0,22,55.7438993,37.5084528,55.74613,37.514819,7.15150826634301,0.4706755944123609,3.902
653897.0,8,87.0,Деловой центр,56889000.0,20,55.7546171,37.5465455,55.748845,37.539744,4.678204746484376,0.7716198213688678,359.377
615385.0,2,91.0,Динамо,56000000.0,15,55.78836099999999,37.56106,55.789751,37.558177,5.399019739744565,0.23803321490005563,335.339
757527.0,14,130.0,Павелецкая,98478510.0,14,55.73069899999999,37.629939,55.731953,37.637237,2.609850916648729,0.47928240620796386,116.155
399500.0,42,174.3,Крымская,69632850.0,42,55.6797885,37.5960057,55.68999299999999,37.605212,8.366532528341654,1.2751913811860012,66.806
508637.0,2,104.2,Кутузовская,53000000.0,17,55.72715059999999,37.52971,55.74092719999999,37.537459,6.447417974870497,1.6092394884255692,12.918
518182.0,3,77.0,Ломоносовский проспект,39900000.0,25,55.7041402,37.5119946,55.7068942,37.5132761,8.78912811570582,0.31702782818158143,19.759
724638.0,5,345.0,Арбатская,250000000.0,6,55.7548603,37.5937817,55.75182599999999,37.600904,1.716722811323913,0.5604667725655068,357.894
788060.0,8,167.5,Минская,132000000.0,8,55.7245244,37.4967573,55.724791,37.496755,8.450356162133271,0.02968274652579658,10.497
741165.0,17,85.0,Деловой центр,62999000.0,20,55.7546171,37.5465455,55.748845,37.539744,4.678204746484376,0.7716198213688678,359.377
774468.0,14,94.0,Парк Победы,72800000.0,53,55.72298559999999,37.5276279,55.73588480000001,37.5174924,6.784972406812221,1.5710034559994064,14.551
234660.0,21,44.71,Рассказовка,10491648.0,22,55.6346342,37.3331516,55.634007,37.33505299999999,22.43089990945082,0.13862369625256876,18.12
701754.0,9,62.7,Выставочная,44000000.0,9,55.7546171,37.5465455,55.750223,37.541479,4.678204746484376,0.5835671317695602,359.377
950769.0,15,65.0,Выставочная,61800000.0,21,55.7546171,37.5465455,55.750223,37.541479,4.678204746484376,0.5835671317695602,359.377
358794.0,3,99.5,Шелепиха,35700000.0,24,55.7625577,37.5161842,55.7566971,37.525776,6.657695234962656,0.887901032516138,356.126
